entity_id,original_name,normalized_name,standard_name,frequency,component_size,avg_similarity,min_similarity,needs_review
financial_security_0,"THE BANK OF NEW YORK TRUST COMPANY, N.A.",BANK OF NEW YORK TRUST CO NA,BANK OF NEW YORK MELLON,1155,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS COLLATERAL AGENT, THE",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON,8,70,92.57817620394454,88.13559322033898,True
financial_security_0,THE BANK OF NEW YORK MELLON (F/K/A THE BANK OF NEW YORK),BANK OF NEW YORK MELLON F K A THE BANK OF NEW YORK,BANK OF NEW YORK MELLON,7,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON, AS PARITY LIEN COLLATERAL TRUSTEE",BANK OF NEW YORK MELLON AS PARITY LIEN COLLATERAL TRUSTEE,BANK OF NEW YORK MELLON,1,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON, AS PRIORITY LIEN COLLATERAL TRUSTEE",BANK OF NEW YORK MELLON AS PRIORITY LIEN COLLATERAL TRUSTEE,BANK OF NEW YORK MELLON,1,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF NEW YORK TRUST COMPANY, N.A.",BANK OF NEW YORK TRUST CO NA,BANK OF NEW YORK MELLON,434,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK, AS AGENT, AS SECURED PARTY",BANK OF NEW YORK AS SECURED PARTY,BANK OF NEW YORK MELLON,1,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON, AS AGENT",BANK OF NEW YORK MELLON,BANK OF NEW YORK MELLON,2,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK, AS COLLATERAL AGENT",BANK OF NEW YORK,BANK OF NEW YORK MELLON,94,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS COLLATERAL TRUSTEE",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON,7491,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON, AS SECOND LIEN AGENT",BANK OF NEW YORK MELLON AS SECOND LIENAGENT,BANK OF NEW YORK MELLON,406,70,92.57817620394454,88.13559322033898,True
financial_security_0,THE BANK OF NEW YORK AS COLLATERAL AGENT,BANK OF NEW YORK,BANK OF NEW YORK MELLON,6,70,92.57817620394454,88.13559322033898,True
financial_security_0,"NEW YORK, THE BANK OF",NEW YORK THE BANK OF,BANK OF NEW YORK MELLON,2,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON, AS ADMINISTRATIVE AGENT",BANK OF NEW YORK MELLON,BANK OF NEW YORK MELLON,983,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON, AS COLLATERAL AGENT",BANK OF NEW YORK MELLON,BANK OF NEW YORK MELLON,6400,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF NEW ENGLAND, N.A., AS AGENT",BANK OF NEW ENGLAND NA,BANK OF NEW YORK MELLON,19,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF NEW YORK COMMERCIAL CORPORATION, THE, AS AGENT",BANK OF NEW YORK COMMERCIAL CORP,BANK OF NEW YORK MELLON,19,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A. AS COLLATERAL AGENT",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON,909,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF NEW YORK COMMERCIAL CORPORATION, THE",BANK OF NEW YORK COMMERCIAL CORP,BANK OF NEW YORK MELLON,72,70,92.57817620394454,88.13559322033898,True
financial_security_0,BANK OF NEW ENGLAND N.A. (AS AGENT),BANK OF NEW ENGLAND NA,BANK OF NEW YORK MELLON,21,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON, AS NOTES COLLATERAL AGENT",BANK OF NEW YORK MELLON,BANK OF NEW YORK MELLON,4200,70,92.57817620394454,88.13559322033898,True
financial_security_0,"BANK OF NEW ENGLAND, N.A., AS THE SECURED PARTIES AND AS AGENT FOR OTHER BANKS RECITED.",BANK OF NEW ENGLAND NA AS THE SECURED PARTIES & FOR OTHER BANKS RECITED,BANK OF NEW YORK MELLON,21,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK, AS PARITY LIEN COLLATERAL TRUSTEE",BANK OF NEW YORK AS PARITY LIEN COLLATERAL TRUSTEE,BANK OF NEW YORK MELLON,58,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK, AS PRIORITY LIEN COLLATERAL TRUSTEE",BANK OF NEW YORK AS PRIORITY LIEN COLLATERAL TRUSTEE,BANK OF NEW YORK MELLON,58,70,92.57817620394454,88.13559322033898,True
financial_security_0,BANK OF NEW YORK,BANK OF NEW YORK,BANK OF NEW YORK MELLON,36,70,92.57817620394454,88.13559322033898,True
financial_security_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A.,",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON,3927,70,92.57817620394454,88.13559322033898,True
