component_id,entity_id,standard_name,normalized_name,original_name,frequency,avg_similarity,min_similarity,issues,decision,notes
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A. AS COLLATERAL AGENT",909,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK COMMERCIAL CORP,"BANK OF NEW YORK COMMERCIAL CORPORATION, THE",72,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON,"THE BANK OF NEW YORK MELLON, AS NOTES COLLATERAL AGENT",4200,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK AS PARITY LIEN COLLATERAL TRUSTEE,"THE BANK OF NEW YORK, AS PARITY LIEN COLLATERAL TRUSTEE",58,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK AS PRIORITY LIEN COLLATERAL TRUSTEE,"THE BANK OF NEW YORK, AS PRIORITY LIEN COLLATERAL TRUSTEE",58,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK,BANK OF NEW YORK,36,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A.,",3927,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK,"BANK OF NEW YORK, AS AGENT, THE",6,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK COMMERICAL CORP,"BANK OF NEW YORK COMMERICAL CORPORATION, THE",1,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
0,financial_0,BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK,"BANK OF NEW YORK, AS AGENT",1,92.497187276287,88.13559322033898,['Grupo muy grande: 60 nombres'],,
