idx1,idx2,similarity,name1,name2
1337,4626,100.0,HSBC BANK USA NA,HSBC BANK USA NA
1337,4627,90.0,HSBC BANK USA NA,HSBC BANK USA NA SUCCESSOR TO MARINE MIDLAND BANK
1921,2736,90.0,HSBC BANK USA NA,HSBC BANK USA NA SUCCESSOR-BY-MERGER TO HSBC BANK USA
1921,3818,90.9090909090909,HSBC BANK USA NA,HSBC BANK USA N W
1921,4626,100.0,HSBC BANK USA NA,HSBC BANK USA NA
1921,4627,90.0,HSBC BANK USA NA,HSBC BANK USA NA SUCCESSOR TO MARINE MIDLAND BANK
2736,4626,90.0,HSBC BANK USA NA SUCCESSOR-BY-MERGER TO HSBC BANK USA,HSBC BANK USA NA
3818,4626,90.9090909090909,HSBC BANK USA N W,HSBC BANK USA NA
3819,4628,100.0,HSBC BUSINESS CREDIT USA INC,HSBC BUSINESS CREDIT USA INC
4626,4627,90.0,HSBC BANK USA NA,HSBC BANK USA NA SUCCESSOR TO MARINE MIDLAND BANK
202,369,100.0,CITIZENS BANK NA,CITIZENS BANK NA
202,381,100.0,CITIZENS BANK NA,CITIZENS BANK NA
202,399,100.0,CITIZENS BANK NA,CITIZENS BANK NA
202,643,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
202,731,90.0,CITIZENS BANK NA,CITIZENS BANK NA SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA
202,741,100.0,CITIZENS BANK NA,CITIZENS BANK NA
202,990,90.0,CITIZENS BANK NA,CITIZENS BANK NA AS SUCCESSOR TO RBS CITIZENS NA
202,1650,90.0,CITIZENS BANK NA,CITIZENS BANK NA AS SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA
202,1706,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
202,2099,100.0,CITIZENS BANK NA,CITIZENS BANK NA
202,2100,90.0,CITIZENS BANK NA,CITIZENS BANK NA COLLATERAL AGENT
202,2495,100.0,CITIZENS BANK NA,CITIZENS BANK NA
202,4336,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
369,381,100.0,CITIZENS BANK NA,CITIZENS BANK NA
369,399,100.0,CITIZENS BANK NA,CITIZENS BANK NA
369,643,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
369,731,90.0,CITIZENS BANK NA,CITIZENS BANK NA SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA
369,741,100.0,CITIZENS BANK NA,CITIZENS BANK NA
369,990,90.0,CITIZENS BANK NA,CITIZENS BANK NA AS SUCCESSOR TO RBS CITIZENS NA
369,1650,90.0,CITIZENS BANK NA,CITIZENS BANK NA AS SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA
369,1706,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
369,2099,100.0,CITIZENS BANK NA,CITIZENS BANK NA
369,2100,90.0,CITIZENS BANK NA,CITIZENS BANK NA COLLATERAL AGENT
369,2495,100.0,CITIZENS BANK NA,CITIZENS BANK NA
369,4336,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
381,399,100.0,CITIZENS BANK NA,CITIZENS BANK NA
381,643,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
381,731,90.0,CITIZENS BANK NA,CITIZENS BANK NA SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA
381,741,100.0,CITIZENS BANK NA,CITIZENS BANK NA
381,990,90.0,CITIZENS BANK NA,CITIZENS BANK NA AS SUCCESSOR TO RBS CITIZENS NA
381,1650,90.0,CITIZENS BANK NA,CITIZENS BANK NA AS SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA
381,1706,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
381,2099,100.0,CITIZENS BANK NA,CITIZENS BANK NA
381,2100,90.0,CITIZENS BANK NA,CITIZENS BANK NA COLLATERAL AGENT
381,2495,100.0,CITIZENS BANK NA,CITIZENS BANK NA
381,4336,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
399,643,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
399,731,90.0,CITIZENS BANK NA,CITIZENS BANK NA SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA
399,741,100.0,CITIZENS BANK NA,CITIZENS BANK NA
399,990,90.0,CITIZENS BANK NA,CITIZENS BANK NA AS SUCCESSOR TO RBS CITIZENS NA
399,1650,90.0,CITIZENS BANK NA,CITIZENS BANK NA AS SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA
399,1706,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
399,2099,100.0,CITIZENS BANK NA,CITIZENS BANK NA
399,2100,90.0,CITIZENS BANK NA,CITIZENS BANK NA COLLATERAL AGENT
399,2495,100.0,CITIZENS BANK NA,CITIZENS BANK NA
399,4336,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
643,741,90.0,CITIZENS BANK NA F K A RBS CITIZENS NA,CITIZENS BANK NA
643,1706,100.0,CITIZENS BANK NA F K A RBS CITIZENS NA,CITIZENS BANK NA F K A RBS CITIZENS NA
643,2099,90.0,CITIZENS BANK NA F K A RBS CITIZENS NA,CITIZENS BANK NA
643,2495,90.0,CITIZENS BANK NA F K A RBS CITIZENS NA,CITIZENS BANK NA
643,4336,100.0,CITIZENS BANK NA F K A RBS CITIZENS NA,CITIZENS BANK NA F K A RBS CITIZENS NA
731,741,90.0,CITIZENS BANK NA SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA,CITIZENS BANK NA
731,1256,90.0,CITIZENS BANK NA SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA,CITIZENS BANK OF PENNSYLVANIA
731,1650,97.87234042553192,CITIZENS BANK NA SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA,CITIZENS BANK NA AS SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA
731,1894,90.0,CITIZENS BANK NA SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA,CITIZENS BANK OF PENNSYLVANIA
731,2099,90.0,CITIZENS BANK NA SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA,CITIZENS BANK NA
731,2495,90.0,CITIZENS BANK NA SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA,CITIZENS BANK NA
741,990,90.0,CITIZENS BANK NA,CITIZENS BANK NA AS SUCCESSOR TO RBS CITIZENS NA
741,1650,90.0,CITIZENS BANK NA,CITIZENS BANK NA AS SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA
741,1706,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
741,2099,100.0,CITIZENS BANK NA,CITIZENS BANK NA
741,2100,90.0,CITIZENS BANK NA,CITIZENS BANK NA COLLATERAL AGENT
741,2495,100.0,CITIZENS BANK NA,CITIZENS BANK NA
741,4336,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
990,2099,90.0,CITIZENS BANK NA AS SUCCESSOR TO RBS CITIZENS NA,CITIZENS BANK NA
990,2495,90.0,CITIZENS BANK NA AS SUCCESSOR TO RBS CITIZENS NA,CITIZENS BANK NA
1256,1650,90.0,CITIZENS BANK OF PENNSYLVANIA,CITIZENS BANK NA AS SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA
1256,1894,100.0,CITIZENS BANK OF PENNSYLVANIA,CITIZENS BANK OF PENNSYLVANIA
1650,1894,90.0,CITIZENS BANK NA AS SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA,CITIZENS BANK OF PENNSYLVANIA
1650,2099,90.0,CITIZENS BANK NA AS SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA,CITIZENS BANK NA
1650,2495,90.0,CITIZENS BANK NA AS SUCCESSOR BY MERGER TO CITIZENS BANK OF PENNSYLVANIA,CITIZENS BANK NA
1706,2099,90.0,CITIZENS BANK NA F K A RBS CITIZENS NA,CITIZENS BANK NA
1706,2495,90.0,CITIZENS BANK NA F K A RBS CITIZENS NA,CITIZENS BANK NA
1706,4336,100.0,CITIZENS BANK NA F K A RBS CITIZENS NA,CITIZENS BANK NA F K A RBS CITIZENS NA
2099,2100,90.0,CITIZENS BANK NA,CITIZENS BANK NA COLLATERAL AGENT
2099,2495,100.0,CITIZENS BANK NA,CITIZENS BANK NA
2099,4336,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
2100,2495,90.0,CITIZENS BANK NA COLLATERAL AGENT,CITIZENS BANK NA
2495,4336,90.0,CITIZENS BANK NA,CITIZENS BANK NA F K A RBS CITIZENS NA
207,1581,90.0,CAPITALSOURCE FINANCE LLC,CAPITALSOURCE FINANCE LLC AS SUCCESSOR BY MERGER TO CAPITALSOURCE SF FINANCE LLC
207,2090,100.0,CAPITALSOURCE FINANCE LLC,CAPITALSOURCE FINANCE LLC
207,2897,100.0,CAPITALSOURCE FINANCE LLC,CAPITALSOURCE FINANCE LLC
1581,2090,90.0,CAPITALSOURCE FINANCE LLC AS SUCCESSOR BY MERGER TO CAPITALSOURCE SF FINANCE LLC,CAPITALSOURCE FINANCE LLC
